invoice,customer_id,order_date,country,revenue,items,products
568204,13670.0,2011-09-25 15:25:00,United Kingdom,349.7,282,25
568205,18066.0,2011-09-25 15:30:00,United Kingdom,318.0,108,10
568206,14806.0,2011-09-25 15:32:00,United Kingdom,193.39000000000001,330,11
568207,15150.0,2011-09-25 15:34:00,United Kingdom,760.97,557,47
568208,12783.0,2011-09-25 15:35:00,Portugal,339.02,176,18
568209,13089.0,2011-09-25 15:43:00,United Kingdom,234.60000000000002,132,5
568210,17159.0,2011-09-25 15:56:00,United Kingdom,398.22,241,25
568211,13429.0,2011-09-25 15:59:00,United Kingdom,330.6,620,24
568212,15154.0,2011-09-25 16:05:00,United Kingdom,254.28,89,66
568213,15214.0,2011-09-25 16:06:00,United Kingdom,305.12,184,18
568214,12823.0,2011-09-26 07:35:00,United Kingdom,535.5,70,1
568215,13390.0,2011-09-26 08:38:00,United Kingdom,544.08,224,13
568216,16168.0,2011-09-26 09:28:00,United Kingdom,163.02,86,8
568218,13389.0,2011-09-26 09:52:00,United Kingdom,322.26,204,20
568219,13468.0,2011-09-26 09:59:00,United Kingdom,116.12,88,7
568220,15626.0,2011-09-26 10:03:00,United Kingdom,393.92,454,29
568221,14911.0,2011-09-26 10:05:00,EIRE,418.22,224,22
568222,16603.0,2011-09-26 10:06:00,United Kingdom,185.85,117,11
568223,12412.0,2011-09-26 10:16:00,Denmark,336.14,230,16
568224,17377.0,2011-09-26 10:22:00,United Kingdom,123.97,69,20
568225,13014.0,2011-09-26 10:35:00,United Kingdom,399.15,100,15
568226,16719.0,2011-09-26 10:39:00,United Kingdom,199.87,205,20
568227,17841.0,2011-09-26 10:57:00,United Kingdom,182.99,203,46
568228,15358.0,2011-09-26 11:02:00,United Kingdom,524.61,503,36
568229,15358.0,2011-09-26 11:04:00,United Kingdom,164.58,60,10
568230,12925.0,2011-09-26 11:05:00,United Kingdom,368.31,258,23
568231,14808.0,2011-09-26 11:19:00,United Kingdom,350.59,424,17
568234,17705.0,2011-09-26 11:38:00,United Kingdom,223.92,166,16
568235,13410.0,2011-09-26 11:39:00,United Kingdom,183.62,106,8
568236,12820.0,2011-09-26 11:49:00,United Kingdom,217.76999999999998,217,14
568238,13927.0,2011-09-26 12:00:00,United Kingdom,348.99,214,21
568239,18205.0,2011-09-26 12:02:00,United Kingdom,225.76,76,15
568241,15218.0,2011-09-26 12:10:00,United Kingdom,780.56,370,14
568242,14931.0,2011-09-26 12:11:00,Channel Islands,261.65,181,17
568243,14217.0,2011-09-26 12:12:00,United Kingdom,93.87,25,7
568245,13867.0,2011-09-26 12:23:00,United Kingdom,443.79,285,29
568301,16383.0,2011-09-26 12:45:00,United Kingdom,334.3,169,41
568310,14911.0,2011-09-26 12:48:00,EIRE,737.9200000000001,256,37
568311,17287.0,2011-09-26 12:53:00,United Kingdom,177.89,121,28
568312,18241.0,2011-09-26 12:54:00,United Kingdom,184.78,88,9
568313,14908.0,2011-09-26 12:56:00,United Kingdom,277.8,132,9
568314,14387.0,2011-09-26 12:58:00,United Kingdom,488.98,222,42
568315,16705.0,2011-09-26 13:17:00,United Kingdom,57.480000000000004,18,3
568316,16407.0,2011-09-26 13:21:00,United Kingdom,265.14,132,26
568317,17491.0,2011-09-26 13:25:00,United Kingdom,305.51,89,10
568318,13233.0,2011-09-26 13:25:00,United Kingdom,300.88,600,26
568319,17389.0,2011-09-26 13:35:00,United Kingdom,4091.46,1038,19
568320,17674.0,2011-09-26 13:35:00,United Kingdom,250.38,323,16
568321,13639.0,2011-09-26 13:36:00,United Kingdom,1033.34,800,39
568322,15958.0,2011-09-26 13:41:00,United Kingdom,104.35,33,7
568323,15078.0,2011-09-26 13:45:00,United Kingdom,304.36,136,13
568324,16778.0,2011-09-26 13:48:00,United Kingdom,152.76,128,11
568325,14667.0,2011-09-26 13:57:00,United Kingdom,1064.34,563,47
568326,13200.0,2011-09-26 14:00:00,United Kingdom,307.69,161,21
568327,15492.0,2011-09-26 14:02:00,United Kingdom,487.74,327,28
568328,18016.0,2011-09-26 14:06:00,United Kingdom,624.55,481,48
568329,15243.0,2011-09-26 14:12:00,United Kingdom,316.68,185,22
568330,16468.0,2011-09-26 14:13:00,United Kingdom,74.9,31,2
568331,16600.0,2011-09-26 14:25:00,United Kingdom,115.74,202,10
568332,13434.0,2011-09-26 14:30:00,United Kingdom,461.40000000000003,240,5
568333,15344.0,2011-09-26 14:48:00,United Kingdom,308.69,91,17
568340,13866.0,2011-09-26 14:54:00,United Kingdom,145.67,57,7
568342,14473.0,2011-09-26 15:10:00,United Kingdom,149.34,78,6
568343,16839.0,2011-09-26 15:13:00,United Kingdom,418.82000000000005,382,6
568344,16531.0,2011-09-26 15:23:00,United Kingdom,204.9,210,12
568346,14096.0,2011-09-26 15:28:00,United Kingdom,3671.44,937,333
568350,12612.0,2011-09-26 15:35:00,Germany,704.04,262,19
568364,16999.0,2011-09-26 15:43:00,United Kingdom,245.82999999999998,141,17
568366,14217.0,2011-09-26 15:47:00,United Kingdom,164.3,34,3
568367,15755.0,2011-09-26 15:51:00,United Kingdom,600.99,402,39
568368,17997.0,2011-09-26 16:13:00,United Kingdom,133.59,65,7
568369,16710.0,2011-09-26 16:15:00,United Kingdom,249.7,213,37
568374,12748.0,2011-09-26 16:59:00,United Kingdom,31.6,40,2
568375,13405.0,2011-09-26 17:01:00,United Kingdom,15.001,2,1
568376,14031.0,2011-09-26 17:20:00,United Kingdom,1592.12,690,20
568378,13035.0,2011-09-27 08:57:00,United Kingdom,588.88,432,15
568379,16626.0,2011-09-27 09:05:00,United Kingdom,182.3,178,8
568380,18008.0,2011-09-27 09:18:00,United Kingdom,42.5,50,1
568381,14321.0,2011-09-27 09:24:00,United Kingdom,329.94,522,26
568382,13499.0,2011-09-27 09:33:00,United Kingdom,150.06,186,7
568383,13514.0,2011-09-27 09:39:00,United Kingdom,152.20000000000002,40,4
568387,13704.0,2011-09-27 10:04:00,United Kingdom,422.32,340,22
568389,12971.0,2011-09-27 10:06:00,United Kingdom,164.28000000000003,76,4
568390,17811.0,2011-09-27 10:08:00,United Kingdom,132.68,58,10
568391,17788.0,2011-09-27 10:09:00,United Kingdom,1101.2,208,2
568392,14272.0,2011-09-27 10:08:00,United Kingdom,305.87,512,25
568393,15754.0,2011-09-27 10:12:00,United Kingdom,211.62,110,13
568394,13314.0,2011-09-27 10:20:00,United Kingdom,499.62,356,40
568396,16462.0,2011-09-27 10:24:00,United Kingdom,68.0,8,1
568397,15745.0,2011-09-27 10:24:00,United Kingdom,304.90000000000003,116,18
568398,14543.0,2011-09-27 10:26:00,United Kingdom,36.65,8,3
568399,16145.0,2011-09-27 10:26:00,United Kingdom,341.62,342,21
568400,13644.0,2011-09-27 10:27:00,United Kingdom,547.52,444,34
568402,16629.0,2011-09-27 10:34:00,United Kingdom,180.95,277,14
568409,15701.0,2011-09-27 10:41:00,United Kingdom,111.07,29,8
568413,14818.0,2011-09-27 11:01:00,United Kingdom,248.17000000000002,122,23
568414,14901.0,2011-09-27 11:05:00,United Kingdom,142.38,56,3
568415,15150.0,2011-09-27 11:06:00,United Kingdom,29.700000000000003,6,1
568417,14911.0,2011-09-27 11:10:00,EIRE,776.3000000000001,202,17
568423,17061.0,2011-09-27 11:24:00,United Kingdom,573.4,118,20
568428,14419.0,2011-09-27 11:27:00,United Kingdom,233.65,120,41
568458,13384.0,2011-09-27 11:34:00,United Kingdom,261.55,77,11
568460,13384.0,2011-09-27 11:35:00,United Kingdom,90.0,24,3
568469,14141.0,2011-09-27 11:38:00,United Kingdom,204.15,81,7
568471,17805.0,2011-09-27 11:49:00,United Kingdom,512.31,478,10
568472,12517.0,2011-09-27 11:50:00,Germany,417.2,210,23
568480,17490.0,2011-09-27 11:52:00,United Kingdom,396.2,118,14
568485,17511.0,2011-09-27 11:53:00,United Kingdom,566.56,1264,6
568491,15443.0,2011-09-27 11:58:00,United Kingdom,369.54,194,47
568492,18278.0,2011-09-27 11:58:00,United Kingdom,173.9,66,9
568493,12987.0,2011-09-27 12:03:00,United Kingdom,254.4,111,14
568494,16266.0,2011-09-27 12:08:00,United Kingdom,100.77,45,10
568495,14755.0,2011-09-27 12:08:00,United Kingdom,304.3,128,16
568505,15311.0,2011-09-27 12:17:00,United Kingdom,626.52,380,12
568509,16422.0,2011-09-27 12:26:00,United Kingdom,504.96000000000004,480,4
568510,13555.0,2011-09-27 12:26:00,United Kingdom,1693.7,1321,58
568511,16422.0,2011-09-27 12:26:00,United Kingdom,109.2,168,1
568512,14101.0,2011-09-27 12:28:00,United Kingdom,1032.4,536,5
568513,13555.0,2011-09-27 12:36:00,United Kingdom,815.13,447,22
568515,14466.0,2011-09-27 12:44:00,United Kingdom,205.2,232,10
568517,14456.0,2011-09-27 12:52:00,United Kingdom,383.27,365,121
568518,12680.0,2011-09-27 12:53:00,France,189.2,65,10
568519,16607.0,2011-09-27 12:57:00,United Kingdom,314.36,266,20
568526,17656.0,2011-09-27 13:04:00,United Kingdom,614.64,908,35
568527,13178.0,2011-09-27 13:21:00,United Kingdom,765.0,539,34
568528,13979.0,2011-09-27 13:32:00,United Kingdom,869.87,639,54
568529,16181.0,2011-09-27 13:38:00,United Kingdom,305.54,152,11
568530,17591.0,2011-09-27 13:42:00,United Kingdom,362.8,124,9
568531,16713.0,2011-09-27 13:49:00,United Kingdom,617.95,662,98
568533,15061.0,2011-09-27 13:56:00,United Kingdom,1031.28,614,10
568535,15241.0,2011-09-27 14:00:00,United Kingdom,66.66,46,4
568536,15061.0,2011-09-27 14:01:00,United Kingdom,291.24,266,7
568537,15061.0,2011-09-27 14:04:00,United Kingdom,1001.4,274,6
568538,15061.0,2011-09-27 14:07:00,United Kingdom,1668.84,717,9
568539,13016.0,2011-09-27 14:07:00,United Kingdom,352.16,206,18
568540,13016.0,2011-09-27 14:08:00,United Kingdom,12.48,6,1
568541,14047.0,2011-09-27 14:08:00,United Kingdom,321.54,62,3
568542,16750.0,2011-09-27 14:31:00,United Kingdom,93.07000000000001,30,17
568547,15568.0,2011-09-27 14:37:00,United Kingdom,228.31,169,20
568549,13950.0,2011-09-27 14:52:00,United Kingdom,144.35,69,8
568550,14883.0,2011-09-27 14:58:00,United Kingdom,29.3,20,2
568551,14883.0,2011-09-27 14:58:00,United Kingdom,184.20999999999998,250,15
568552,14824.0,2011-09-27 15:16:00,United Kingdom,313.6,132,5
568553,15674.0,2011-09-27 15:17:00,United Kingdom,1066.94,649,54
568554,12455.0,2011-09-27 15:31:00,Spain,290.5,323,19
568555,16122.0,2011-09-27 15:34:00,United Kingdom,134.16,216,2
568556,15827.0,2011-09-27 15:35:00,United Kingdom,237.93,133,16
568558,16354.0,2011-09-27 16:28:00,United Kingdom,366.1,144,38
568564,17576.0,2011-09-27 17:03:00,United Kingdom,226.5,97,22
568566,17609.0,2011-09-27 17:47:00,United Kingdom,213.35,86,32
568568,14412.0,2011-09-28 08:48:00,United Kingdom,462.45,666,28
568569,17857.0,2011-09-28 09:02:00,United Kingdom,585.0,300,2
568574,13862.0,2011-09-28 09:15:00,United Kingdom,308.4,264,21
568576,17017.0,2011-09-28 09:40:00,United Kingdom,815.04,700,18
568577,15301.0,2011-09-28 09:41:00,United Kingdom,273.1,102,15
568578,15301.0,2011-09-28 09:43:00,United Kingdom,445.69,201,20
568583,15584.0,2011-09-28 10:09:00,United Kingdom,138.03,75,19
568585,17370.0,2011-09-28 10:14:00,United Kingdom,110.12,130,8
568586,16119.0,2011-09-28 10:15:00,United Kingdom,309.48,172,11
568588,14109.0,2011-09-28 10:18:00,United Kingdom,144.2,88,9
568589,17405.0,2011-09-28 10:27:00,United Kingdom,489.70000000000005,228,27
568590,13126.0,2011-09-28 10:29:00,United Kingdom,308.56,486,25
568591,17088.0,2011-09-28 10:39:00,United Kingdom,352.62,222,22
568592,17469.0,2011-09-28 10:42:00,United Kingdom,441.8,172,18
568593,13988.0,2011-09-28 10:54:00,United Kingdom,1261.81,1076,68
568594,13397.0,2011-09-28 10:56:00,United Kingdom,315.94,72,9
568595,16681.0,2011-09-28 11:11:00,United Kingdom,20.16,48,1
568614,13515.0,2011-09-28 11:26:00,United Kingdom,367.16,208,24
568645,12656.0,2011-09-28 11:38:00,France,644.75,268,29
568647,16157.0,2011-09-28 11:48:00,United Kingdom,168.32,44,6
568648,16672.0,2011-09-28 11:49:00,United Kingdom,415.5,130,4
568650,13505.0,2011-09-28 11:56:00,Switzerland,1810.51,1225,92
568651,12362.0,2011-09-28 12:04:00,Belgium,829.99,267,40
568652,15841.0,2011-09-28 12:15:00,United Kingdom,307.32,228,8
568653,13798.0,2011-09-28 12:16:00,United Kingdom,522.48,784,4
568654,14911.0,2011-09-28 12:20:00,EIRE,1297.8500000000001,549,68
568655,17611.0,2011-09-28 12:20:00,United Kingdom,292.47,167,20
568656,14911.0,2011-09-28 12:21:00,EIRE,141.62,70,4
568657,16460.0,2011-09-28 12:22:00,United Kingdom,249.76999999999998,188,86
568658,18242.0,2011-09-28 12:25:00,United Kingdom,312.92,116,8
568659,13516.0,2011-09-28 12:28:00,United Kingdom,474.41,264,31
568660,15134.0,2011-09-28 12:33:00,United Kingdom,282.69,149,15
568661,18109.0,2011-09-28 12:34:00,United Kingdom,311.37,85,21
568662,16764.0,2011-09-28 12:36:00,United Kingdom,190.59,74,47
568663,14440.0,2011-09-28 12:46:00,United Kingdom,373.02000000000004,108,11
568665,13018.0,2011-09-28 12:52:00,United Kingdom,282.09000000000003,273,19
568666,14609.0,2011-09-28 12:54:00,United Kingdom,115.2,720,1
568667,14606.0,2011-09-28 13:00:00,United Kingdom,109.96000000000001,44,32
568668,15750.0,2011-09-28 13:00:00,United Kingdom,507.29,212,74
568669,13488.0,2011-09-28 13:04:00,United Kingdom,338.06,139,15
568670,14978.0,2011-09-28 13:07:00,United Kingdom,394.14,108,38
568671,13139.0,2011-09-28 13:13:00,United Kingdom,1873.6200000000001,1073,73
568672,15348.0,2011-09-28 13:17:00,United Kingdom,158.04,84,9
568673,16182.0,2011-09-28 13:23:00,United Kingdom,1773.65,991,11
568674,12708.0,2011-09-28 13:30:00,Germany,367.37,165,20
568675,14298.0,2011-09-28 13:32:00,United Kingdom,741.9,540,23
568676,18242.0,2011-09-28 13:43:00,United Kingdom,1225.49,493,44
568680,18265.0,2011-09-28 14:10:00,United Kingdom,312.96,87,17
568685,16394.0,2011-09-28 14:21:00,United Kingdom,308.76,612,11
568686,16115.0,2011-09-28 14:26:00,United Kingdom,361.34,214,53
568687,16321.0,2011-09-28 14:26:00,Australia,75.0,36,2
568688,16458.0,2011-09-28 14:38:00,United Kingdom,157.66,128,10
568690,16332.0,2011-09-28 14:43:00,United Kingdom,466.12,278,40
568692,13901.0,2011-09-28 14:48:00,United Kingdom,214.92000000000002,192,15
568695,16321.0,2011-09-28 14:55:00,Australia,75.0,36,2
568696,13842.0,2011-09-28 14:56:00,United Kingdom,638.66,404,41
568697,16281.0,2011-09-28 14:57:00,United Kingdom,2062.06,934,17
568698,14911.0,2011-09-28 14:57:00,EIRE,530.77,334,27
568699,12352.0,2011-09-28 14:58:00,Norway,266.25,52,14
568700,16690.0,2011-09-28 15:02:00,United Kingdom,139.08,92,7
568701,13924.0,2011-09-28 15:07:00,United Kingdom,679.03,437,39
568702,17950.0,2011-09-28 15:18:00,United Kingdom,219.03,180,30
568703,12748.0,2011-09-28 15:21:00,United Kingdom,1310.22,1814,140
568704,13321.0,2011-09-28 15:24:00,United Kingdom,308.32,232,2
568705,14434.0,2011-09-28 15:31:00,United Kingdom,310.79999999999995,92,3
568706,14911.0,2011-09-28 15:32:00,EIRE,329.75,59,17
568707,14911.0,2011-09-28 15:33:00,EIRE,50.400000000000006,16,3
568708,12393.0,2011-09-28 15:41:00,Australia,521.5,294,24
568709,15036.0,2011-09-28 15:42:00,United Kingdom,217.07,173,65
568710,14649.0,2011-09-28 15:42:00,United Kingdom,313.06,308,53
568711,14947.0,2011-09-28 15:48:00,United Kingdom,112.32,61,4
568712,17841.0,2011-09-28 15:50:00,United Kingdom,713.05,294,122
568713,13061.0,2011-09-28 16:04:00,United Kingdom,248.61,107,10
568715,17783.0,2011-09-28 16:07:00,United Kingdom,171.06,301,37
568717,18102.0,2011-09-28 16:17:00,United Kingdom,2748.0,600,2
568718,18102.0,2011-09-28 16:17:00,United Kingdom,91.6,20,1
568726,16775.0,2011-09-28 16:35:00,United Kingdom,183.53,68,19
568727,15796.0,2011-09-28 16:38:00,United Kingdom,311.99,113,13
568728,17513.0,2011-09-28 16:42:00,United Kingdom,513.2,254,6
568729,16909.0,2011-09-28 16:45:00,United Kingdom,379.14,436,18
568780,18235.0,2011-09-29 08:27:00,United Kingdom,1046.68,872,51
568781,14952.0,2011-09-29 08:28:00,United Kingdom,2505.84,1000,16
568782,13985.0,2011-09-29 08:53:00,United Kingdom,1018.22,494,46
568783,17739.0,2011-09-29 09:03:00,United Kingdom,542.16,120,8
568784,15144.0,2011-09-29 09:15:00,United Kingdom,141.6,20,2
568785,16929.0,2011-09-29 09:16:00,United Kingdom,110.84,80,5
568786,15144.0,2011-09-29 09:16:00,United Kingdom,303.2,128,10
568787,13741.0,2011-09-29 09:19:00,United Kingdom,305.3,75,14
568788,17894.0,2011-09-29 09:23:00,United Kingdom,123.06,50,33
568789,14522.0,2011-09-29 09:37:00,United Kingdom,70.8,10,1
568790,14062.0,2011-09-29 09:44:00,United Kingdom,424.8,60,1
568791,16650.0,2011-09-29 09:51:00,United Kingdom,518.42,372,24
568792,18192.0,2011-09-29 09:53:00,United Kingdom,957.97,339,45
568793,16011.0,2011-09-29 09:55:00,United Kingdom,271.88,166,17
568794,17447.0,2011-09-29 10:10:00,United Kingdom,372.48,350,28
568795,17870.0,2011-09-29 10:19:00,United Kingdom,159.79,77,20
568797,13694.0,2011-09-29 10:22:00,United Kingdom,2377.0,1340,12
568798,12615.0,2011-09-29 10:23:00,France,576.65,338,29
568800,14868.0,2011-09-29 10:45:00,United Kingdom,337.70000000000005,182,15
568801,14475.0,2011-09-29 10:46:00,United Kingdom,303.68,204,14
568802,14834.0,2011-09-29 10:49:00,United Kingdom,421.90000000000003,196,19
568803,15030.0,2011-09-29 10:50:00,United Kingdom,365.52,216,4
568804,17819.0,2011-09-29 10:52:00,United Kingdom,236.39999999999998,40,2
568805,12826.0,2011-09-29 10:55:00,United Kingdom,234.0,133,13
568819,17427.0,2011-09-29 11:29:00,United Kingdom,100.8,34,2
568828,15175.0,2011-09-29 11:31:00,United Kingdom,224.14,454,23
568829,17633.0,2011-09-29 11:33:00,United Kingdom,355.89,223,20
568831,16059.0,2011-09-29 11:35:00,United Kingdom,403.26,211,39
568833,17348.0,2011-09-29 11:39:00,United Kingdom,500.46,704,50
568868,12957.0,2011-09-29 12:00:00,United Kingdom,872.23,441,48
568869,12957.0,2011-09-29 12:01:00,United Kingdom,53.2,24,4
568870,17930.0,2011-09-29 12:11:00,United Kingdom,296.46000000000004,285,5
568872,12372.0,2011-09-29 12:12:00,Denmark,383.12,202,13
568873,14188.0,2011-09-29 12:15:00,United Kingdom,334.5,201,12
568874,14524.0,2011-09-29 12:16:00,United Kingdom,191.11,28,13
568875,14527.0,2011-09-29 12:23:00,United Kingdom,160.7,35,18
568876,13881.0,2011-09-29 12:24:00,United Kingdom,325.5,112,10
568877,14680.0,2011-09-29 12:31:00,United Kingdom,2163.95,891,18
568878,14524.0,2011-09-29 12:34:00,United Kingdom,411.55,120,28
568880,14524.0,2011-09-29 12:39:00,United Kingdom,100.4,79,18
568881,13960.0,2011-09-29 12:39:00,United Kingdom,128.1,40,4
568882,12839.0,2011-09-29 12:39:00,United Kingdom,278.66,205,20
568883,18198.0,2011-09-29 12:43:00,United Kingdom,376.64,176,18
568893,15712.0,2011-09-29 13:03:00,United Kingdom,99.6,24,1
568894,17528.0,2011-09-29 13:04:00,United Kingdom,779.36,494,82
568895,15356.0,2011-09-29 13:11:00,United Kingdom,336.82,194,53
568896,16361.0,2011-09-29 13:13:00,United Kingdom,334.94,206,43
568897,13886.0,2011-09-29 13:17:00,United Kingdom,243.56,126,16
568898,13354.0,2011-09-29 13:17:00,United Kingdom,743.53,604,51
568900,13647.0,2011-09-29 13:21:00,United Kingdom,472.04,218,27
568901,15050.0,2011-09-29 13:22:00,United Kingdom,1248.78,893,49
568902,13503.0,2011-09-29 13:23:00,United Kingdom,216.85,248,17
568904,14691.0,2011-09-29 13:29:00,United Kingdom,423.59000000000003,133,15
568905,14691.0,2011-09-29 13:30:00,United Kingdom,70.8,10,1
568906,14681.0,2011-09-29 13:31:00,United Kingdom,60.0,16,1
568907,15370.0,2011-09-29 13:35:00,United Kingdom,525.79,187,23
568908,16653.0,2011-09-29 13:38:00,United Kingdom,1117.86,709,67
568909,16818.0,2011-09-29 13:38:00,United Kingdom,693.34,524,39
568910,16574.0,2011-09-29 13:39:00,United Kingdom,451.44,416,28
568912,17528.0,2011-09-29 13:45:00,United Kingdom,327.72,274,37
568913,15050.0,2011-09-29 13:45:00,United Kingdom,30.0,24,1
568915,14948.0,2011-09-29 13:56:00,United Kingdom,195.04,116,10
568916,15452.0,2011-09-29 14:08:00,United Kingdom,166.08,86,9
568917,15955.0,2011-09-29 14:11:00,United Kingdom,477.14,380,32
568918,15955.0,2011-09-29 14:12:00,United Kingdom,25.200000000000003,12,1
568919,12937.0,2011-09-29 14:38:00,United Kingdom,398.21,253,32
568921,17373.0,2011-09-29 14:40:00,United Kingdom,146.22,90,11
568938,17220.0,2011-09-29 14:46:00,United Kingdom,321.93,249,66
568943,17306.0,2011-09-29 14:50:00,United Kingdom,506.18,874,5
568944,16589.0,2011-09-29 14:50:00,United Kingdom,244.56,212,18
568945,14239.0,2011-09-29 14:52:00,United Kingdom,338.5,100,14
568947,14696.0,2011-09-29 15:04:00,United Kingdom,319.87,353,20
568950,12458.0,2011-09-29 15:25:00,Switzerland,505.48,236,19
568951,17724.0,2011-09-29 15:26:00,United Kingdom,418.7,110,19
568952,14305.0,2011-09-29 15:29:00,United Kingdom,810.51,507,42
568953,12728.0,2011-09-29 15:31:00,France,219.02,163,13
568954,13576.0,2011-09-29 15:32:00,United Kingdom,502.44,176,8
568955,13759.0,2011-09-29 15:40:00,United Kingdom,560.4100000000001,267,24
568966,14681.0,2011-09-29 15:52:00,United Kingdom,45.0,12,1
568984,17813.0,2011-09-29 15:57:00,United Kingdom,306.61,67,57
568987,12709.0,2011-09-29 15:58:00,Germany,824.83,321,23
568988,12718.0,2011-09-29 16:38:00,France,238.25,203,19
568989,14709.0,2011-09-29 16:41:00,United Kingdom,311.3,160,14
568990,15933.0,2011-09-29 16:42:00,United Kingdom,316.46,271,23
568991,18204.0,2011-09-29 16:44:00,United Kingdom,616.48,283,57
568992,17218.0,2011-09-29 16:48:00,United Kingdom,278.65,195,16
568993,15062.0,2011-09-29 16:51:00,United Kingdom,173.82,222,12
568994,12598.0,2011-09-29 16:52:00,France,361.76,288,18
568995,16779.0,2011-09-29 16:53:00,United Kingdom,891.5500000000001,411,21
568996,13131.0,2011-09-29 17:16:00,United Kingdom,447.3,153,17
568997,16233.0,2011-09-29 17:27:00,United Kingdom,210.18,84,13
568998,17905.0,2011-09-29 17:33:00,United Kingdom,181.25,125,1
568999,15949.0,2011-09-29 17:34:00,United Kingdom,237.04000000000002,168,12
569000,17015.0,2011-09-29 17:36:00,United Kingdom,1045.48,1153,74
569001,12703.0,2011-09-29 17:52:00,Germany,283.55,164,21
569002,17572.0,2011-09-29 17:53:00,United Kingdom,30.750000000000004,15,2
569003,13364.0,2011-09-29 18:13:00,United Kingdom,134.96,71,10
569004,14409.0,2011-09-29 18:18:00,United Kingdom,115.72,70,8
569005,16268.0,2011-09-29 18:30:00,United Kingdom,493.76,465,36
569006,16268.0,2011-09-29 18:30:00,United Kingdom,173.89,68,9
569007,17552.0,2011-09-29 18:51:00,United Kingdom,615.39,565,35
569008,15114.0,2011-09-29 18:53:00,United Kingdom,376.02,466,27
569009,15984.0,2011-09-29 19:30:00,United Kingdom,243.2,146,3
569010,14156.0,2011-09-30 07:36:00,EIRE,5867.08,2720,27
569011,14655.0,2011-09-30 08:14:00,United Kingdom,400.61,239,13
569012,15187.0,2011-09-30 08:18:00,United Kingdom,194.18,162,12
569013,15187.0,2011-09-30 08:19:00,United Kingdom,303.0,84,3
569014,18053.0,2011-09-30 09:05:00,United Kingdom,300.02,302,20
569015,13575.0,2011-09-30 09:20:00,United Kingdom,258.46,154,16
569016,14916.0,2011-09-30 09:20:00,United Kingdom,301.21999999999997,306,19
569017,13813.0,2011-09-30 09:22:00,Germany,281.94,177,17
569018,12676.0,2011-09-30 09:25:00,Sweden,151.68,109,7
569019,15602.0,2011-09-30 09:38:00,United Kingdom,402.24,428,16
569020,15321.0,2011-09-30 09:39:00,United Kingdom,1238.54,554,48
569021,15321.0,2011-09-30 09:40:00,United Kingdom,350.3,82,9
569022,17725.0,2011-09-30 09:45:00,United Kingdom,333.96,172,16
569024,12822.0,2011-09-30 10:04:00,United Kingdom,257.98,126,9
569025,18041.0,2011-09-30 10:08:00,United Kingdom,356.75,108,23
569026,16101.0,2011-09-30 10:18:00,United Kingdom,1290.7,757,76
569027,13089.0,2011-09-30 10:19:00,United Kingdom,712.0600000000001,370,40
569028,14911.0,2011-09-30 10:20:00,EIRE,272.15999999999997,386,19
569029,17450.0,2011-09-30 10:25:00,United Kingdom,320.0,40,2
569030,17450.0,2011-09-30 10:27:00,United Kingdom,2800.0,350,9
569033,15611.0,2011-09-30 10:40:00,United Kingdom,6.0,1,1
569035,15565.0,2011-09-30 10:44:00,United Kingdom,88.80000000000001,28,4
569036,18217.0,2011-09-30 10:44:00,United Kingdom,317.9,268,19
569037,13263.0,2011-09-30 10:45:00,United Kingdom,499.49,565,68
569046,14422.0,2011-09-30 10:48:00,United Kingdom,1285.98,1286,61
569060,13954.0,2011-09-30 10:52:00,United Kingdom,227.41,49,13
569077,13092.0,2011-09-30 11:18:00,United Kingdom,38.08,184,4
569078,14688.0,2011-09-30 11:41:00,United Kingdom,234.73000000000002,137,8
569079,14226.0,2011-09-30 11:45:00,United Kingdom,185.77,87,12
569080,15593.0,2011-09-30 11:46:00,United Kingdom,199.8,60,5
569081,13972.0,2011-09-30 11:54:00,United Kingdom,44.349999999999994,145,6
569082,18229.0,2011-09-30 11:55:00,United Kingdom,313.8,130,12
569084,17949.0,2011-09-30 11:56:00,United Kingdom,2496.0,384,1
569085,17949.0,2011-09-30 11:57:00,United Kingdom,1272.0,1200,1
569086,17949.0,2011-09-30 11:58:00,United Kingdom,720.0,1000,1
569087,13095.0,2011-09-30 12:03:00,United Kingdom,74.39999999999999,144,6
569089,13764.0,2011-09-30 12:03:00,United Kingdom,576.13,342,70
569097,12731.0,2011-09-30 12:06:00,France,1192.5,710,26
569099,17961.0,2011-09-30 12:12:00,United Kingdom,3.25,1,1
569100,12748.0,2011-09-30 12:19:00,United Kingdom,381.87,192,21
569101,14164.0,2011-09-30 12:24:00,United Kingdom,358.0,200,1
569103,16133.0,2011-09-30 12:30:00,United Kingdom,312.2,165,13
569104,15287.0,2011-09-30 12:30:00,United Kingdom,340.98,176,15
569105,16729.0,2011-09-30 12:35:00,United Kingdom,454.33,364,49
569106,17376.0,2011-09-30 12:36:00,United Kingdom,97.35,51,11
569108,16013.0,2011-09-30 12:40:00,United Kingdom,669.6,288,2
569110,17675.0,2011-09-30 12:44:00,United Kingdom,1025.78,396,46
569111,17675.0,2011-09-30 12:45:00,United Kingdom,25.200000000000003,12,1
569120,12583.0,2011-09-30 12:58:00,France,327.23,175,14
569122,12694.0,2011-09-30 13:06:00,France,430.17,186,17
569123,12748.0,2011-09-30 13:09:00,United Kingdom,1132.55,327,33
